cell_sig	resource_meta	MORE	LESS	net	essential_axes	essential_axes_list	c_sex	c_age	c_ownership_status	c_ancestry	c_residence	c_wealth	period3
Female/Adult/Free/*/Resident/*	Right to a dowry	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	adult	free	unspecified	resident	any	P2: Late Classical (354–165 BCE)
Female/Adult/Free/*/Resident/High	Right to bodily autonomy	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	adult	free	unspecified	resident	high	P2: Late Classical (354–165 BCE)
Female/Adult/Free/Native/Resident/*	Right to bodily autonomy	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Female/Adult/Free/Native/Resident/High	Right to marry	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	adult	free	native	resident	high	P2: Late Classical (354–165 BCE)
Male/Adult/*/*/*/*	Exemption from legal audit	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	any	any	any	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/*/Resident/*	Protection from public libel	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	unspecified	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/*/Resident/*	Right to valid professional opinion	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	unspecified	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/*/Resident/*	Right to retain property	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	unspecified	resident	unspecified	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Exemption from compulsory public financing	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Protection from corporal punishment	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Right to burial	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Right to free speech	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Right to retain property	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/High	Access to public honors	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	high	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/High	Access to the gymnasium	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	high	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Right to vote in the Ekklesia	8	0	8	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/High	Eligibility for public office	8	0	8	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	high	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Right to remuneration for office	7	0	7	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
*/Adult/Free/*/Resident/High	Eligibility for public office	4	1	3	5	c_sex, c_age, c_ownership_status, c_ancestry, c_wealth	any	adult	free	unspecified	resident	high	P2: Late Classical (354–165 BCE)
*/*/Free/*/Resident/Low	Right to remuneration for office	3	1	2	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	any	free	unspecified	resident	low	P2: Late Classical (354–165 BCE)
*/*/Free/Native/Non resident/*	Protection from enslavement	2	0	2	5	c_sex, c_age, c_ownership_status, c_ancestry, c_wealth	any	any	free	native	non_resident	any	P2: Late Classical (354–165 BCE)
*/*/Free/Native/Resident/*	Right to a legal trial	2	0	2	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	any	any	free	native	resident	any	P2: Late Classical (354–165 BCE)
*/Adult/Free/*/*/High	Eligibility for public office	2	0	2	5	c_sex, c_age, c_ownership_status, c_ancestry, c_wealth	any	adult	free	unspecified	unspecified	high	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/Low	Right to remuneration for office	2	0	2	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	low	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/Middle	Eligibility for public office	2	0	2	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	middle	P2: Late Classical (354–165 BCE)
*/*/Free/*/Resident/*	Right to a legal trial	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	any	any	free	any	resident	any	P2: Late Classical (354–165 BCE)
*/*/Free/*/Resident/High	Right to remuneration for office	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	any	free	unspecified	resident	high	P2: Late Classical (354–165 BCE)
*/*/Free/Native/Resident/*	Eligibility for public office	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	any	free	native	resident	any	P2: Late Classical (354–165 BCE)
*/*/Free/Native/Resident/*	Protection from enslavement	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_wealth	any	any	free	native	resident	any	P2: Late Classical (354–165 BCE)
*/*/Free/Native/Resident/High	Eligibility for public office	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	any	free	native	resident	high	P2: Late Classical (354–165 BCE)
*/*/Free/Native/Resident/Low	Eligibility for public office	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	any	free	native	resident	low	P2: Late Classical (354–165 BCE)
*/Adult/Free/*/*/High	Exemption from manual labor	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_wealth	any	adult	free	unspecified	unspecified	high	P2: Late Classical (354–165 BCE)
*/Adult/Free/*/Resident/High	Exemption from manual labor	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_wealth	any	adult	free	unspecified	resident	high	P2: Late Classical (354–165 BCE)
*/Adult/Free/Native/Resident/Low	Political power	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	adult	free	native	resident	low	P2: Late Classical (354–165 BCE)
*/Adult/Free/Native/Resident/Middle	Political power	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	adult	free	native	resident	middle	P2: Late Classical (354–165 BCE)
*/Minor/Free/Native/Resident/*	Protection from legal prosecution	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	minor	free	native	resident	any	P2: Late Classical (354–165 BCE)
*/Minor/Free/Native/Resident/*	Protection from legal prosecution	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	minor	free	native	resident	unspecified	P2: Late Classical (354–165 BCE)
Female/*/Free/Native/Resident/*	Right to inherit property	1	0	1	5	c_sex, c_ownership_status, c_ancestry, c_residence, c_wealth	female	any	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/*/Resident/*	Eligibility for public office	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	any	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Exemption from legal audit	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Right to inherit property	1	0	1	5	c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Right to own property	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/High	Exemption from legal audit	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	high	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/High	Right to own property	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	high	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/Middle	Right to vote in the Ekklesia	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	middle	P2: Late Classical (354–165 BCE)
Male/Adult/Free/Native/Resident/*	Eligibility for public office	13	3	10	4	c_sex, c_age, c_ownership_status, c_residence	male	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Female/Adult/Free/Native/Resident/*	Right to inherit property	1	0	1	4	c_ownership_status, c_ancestry, c_residence, c_wealth	female	adult	free	native	resident	any	P2: Late Classical (354–165 BCE)
Female/*/Free/Native/Resident/*	Political power	3	0	3	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	any	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Access to the gymnasium	2	0	2	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/*/*/*	Right to inherit divine covenant	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	any	any	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/*/*/Low	Right to vote in the Ekklesia	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	any	any	any	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/*/Resident/Low	Right to professional judgement	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	any	unspecified	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/Foreign/Resident/*	Right to own land	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	any	foreign	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/Native/Resident/*	Access to religious rites	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	any	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/Native/Resident/*	Exemption from taxes	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	any	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/Native/Resident/*	Right to free speech	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	any	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Enslaved/*/Resident/Low	Right to bear arms	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	enslaved	any	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Enslaved/*/Resident/Low	Right to bodily autonomy	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	enslaved	any	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Enslaved/Foreign/Resident/Low	Protection from enslavement	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	enslaved	foreign	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Enslaved/Native/Resident/Low	Right to retain own earnings	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	enslaved	native	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/*/*/*	Right to retain own earnings	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	any	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/*/*/*	Protection from public libel	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	unspecified	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/*/*/High	Right to a dowry	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	unspecified	any	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/*/Resident/*	Protection from enslavement	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/*/Resident/Low	Protection from enslavement	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	any	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/*/Resident/Low	Right to own land	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	unspecified	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Native/*/*	Right to inherit property	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	native	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Native/Resident/*	Access to public honors	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Native/Resident/*	Right to a legal trial	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Native/Resident/*	Right to remuneration for office	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Native/Resident/High	Political power	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	native	resident	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Native/Resident/High	Right to dispose of property	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	native	resident	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/*/*/*/Low	Right to retain own earnings	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	adult	any	any	any	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/Free/*/Resident/Low	Protection from legal prosecution	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	adult	free	unspecified	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/Free/Native/*/High	Protection from corporal punishment	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	adult	free	native	any	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/Free/Native/Resident/Low	Right to vote in the Ekklesia	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	adult	free	native	resident	low	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Elder/*/*/*/*	Access to public honors	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	elder	any	unspecified	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Minor/*/*/*/*	Access to the gymnasium	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	minor	any	unspecified	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Minor/*/*/*/*	Access to education	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	minor	unspecified	any	any	unspecified	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Minor/*/*/*/*	Access to religious rites	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	minor	unspecified	any	any	unspecified	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Minor/Free/Native/Resident/*	Access to religious rites	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	any	minor	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/*/*	Right to own property	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	any	unspecified	any	any	unspecified	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/Resident/*	Right to retain property	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	any	any	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/Native/Resident/*	Access to the gymnasium	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	any	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/Native/Resident/*	Right to a dowry	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	female	any	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/*/*/*/*	Access to religious rites	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	any	any	unspecified	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/Free/Native/*/*	Protection from enslavement	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	any	free	native	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/Free/Native/Resident/*	Exemption from manual labor	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	any	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/*/*/*/*	Political power	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	any	unspecified	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/*/*	Right to retain own earnings	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	unspecified	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/*/*	Access to the gymnasium	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	unspecified	unspecified	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Right to freedom of movement	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Right to reside in the city	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/Middle	Right to retain own earnings	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	unspecified	resident	middle	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Mixed/*/*	Right to inherit property	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	mixed	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Mixed/*/*	Right to vote in the Ekklesia	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	mixed	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/*/High	Right to bodily autonomy	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	any	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Non resident/*	Right to military protection	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	non_resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to own land	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to remuneration for office	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Protection from enslavement	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	unspecified	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Exemption from manual labor	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/Middle	Protection from legal prosecution	1	0	1	6	c_sex, c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	middle	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Foreign/Resident/*	Right to citizenship	4	0	4	5	c_sex, c_ownership_status, c_ancestry, c_residence, c_wealth	any	any	free	foreign	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/Free/Native/Resident/High	Eligibility for public office	3	0	3	5	c_age, c_ownership_status, c_ancestry, c_residence, c_wealth	male	any	free	native	resident	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Eligibility for public office	4	1	3	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to a legal trial	3	0	3	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to vote in the Ekklesia	3	0	3	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/Free/Native/*/High	Eligibility for public office	2	0	2	5	c_sex, c_age, c_ownership_status, c_ancestry, c_wealth	any	adult	free	native	any	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/*/*/*	Right to citizenship	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	any	any	any	unspecified	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/*/Foreign/*/*	Right to citizenship	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	any	any	any	foreign	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Foreign/Resident/*	Eligibility for public office	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	any	any	free	foreign	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/*/*/Resident/*	Access to public honors	1	0	1	5	c_sex, c_age, c_ancestry, c_residence, c_wealth	any	adult	any	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/Free/*/Resident/*	Access to public honors	1	0	1	5	c_sex, c_age, c_ancestry, c_residence, c_wealth	any	adult	free	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/Free/*/Resident/*	Right to retain property	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	adult	free	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/Free/*/Resident/High	Right to retain property	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	any	adult	free	unspecified	resident	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Adult/Free/Foreign/Resident/*	Right to citizenship	1	0	1	5	c_sex, c_ownership_status, c_ancestry, c_residence, c_wealth	any	adult	free	foreign	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/*/*	Protection from enslavement	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	any	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Protection from corporal punishment	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	any	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Political power	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Right to a legal trial	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	unspecified	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Foreign/*/*	Protection from enslavement	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	foreign	any	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Foreign/Resident/*	Right to vote in the Ekklesia	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	foreign	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Protection from corporal punishment	1	0	1	5	c_sex, c_age, c_ownership_status, c_residence, c_wealth	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to retain property	1	0	1	5	c_sex, c_ownership_status, c_ancestry, c_residence, c_wealth	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Eligibility for public office	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	unspecified	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Access to public honors	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Political power	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	high	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/Middle	Access to public honors	1	0	1	5	c_sex, c_age, c_ownership_status, c_ancestry, c_residence	male	adult	free	native	resident	middle	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Elder/Free/Native/Resident/*	Right to retain property	1	0	1	5	c_sex, c_ownership_status, c_ancestry, c_residence, c_wealth	male	elder	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Political power	3	0	3	4	c_sex, c_age, c_ownership_status, c_residence	male	adult	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/*/Free/Native/Resident/*	Eligibility for public office	2	0	2	4	c_sex, c_age, c_ownership_status, c_residence	any	any	free	native	resident	any	P3: Hellenistic & Roman (165 BCE – 205 CE)
